,listing_id,fuel_type,CarCode,extracted_fuel_type,extracted_fuel_type_standardized
16352,1016511,,MISSING,MISSING CAR CODE,
16353,1005617,,10778,Petrol,petrol
16354,993197,,MISSING,MISSING CAR CODE,
16355,1027095,,11798,Petrol,petrol
16356,1019848,,11260,Petrol,petrol
16357,1019286,,MISSING,MISSING CAR CODE,
16358,991408,diesel,MISSING,MISSING CAR CODE,
16359,1016716,,11137,Petrol,petrol
16360,1024844,,10397,Petrol,petrol
16361,922408,,11262,Petrol,petrol
16362,1024806,diesel,10862,Diesel (Euro V),diesel
16363,1018584,,10960,Petrol,petrol
16364,1029047,,11410,Petrol,petrol
16365,1027445,,11745,Petrol,petrol
16366,1028017,,10464,Petrol,petrol
16367,1030388,,12255,Petrol,petrol
16368,1022163,,11113,Petrol,petrol
16369,983273,,11103,Petrol,petrol
16370,1005243,,10180,Petrol,petrol
16371,1025673,,11120,Petrol,petrol
16372,1027223,,11113,Petrol,petrol
16373,989205,,10778,Petrol,petrol
16374,1027022,petrol-electric,MISSING,MISSING CAR CODE,
16375,1031116,,10180,Petrol,petrol
16376,1016993,,11000,Petrol,petrol
16377,1031036,,10764,Petrol,petrol
16378,1021942,,11775,Petrol,petrol
16379,1027617,,11386,Petrol,petrol
16380,1030151,petrol,MISSING,MISSING CAR CODE,
16381,1026678,,11530,Petrol,petrol
16382,1012155,,10464,Petrol,petrol
16383,1027764,,11530,Petrol,petrol
16384,1001191,,MISSING,MISSING CAR CODE,
16385,1011902,,10503,Petrol,petrol
16386,1004167,diesel,11794,Diesel (Euro V),diesel
16387,1024985,,11321,Petrol,petrol
16388,1026642,,10861,Petrol,petrol
16389,976041,,MISSING,MISSING CAR CODE,
16390,983821,,11611,Petrol,petrol
16391,1007264,petrol-electric,12212,Petrol-Electric,petrol-electric
16392,1015713,,11000,Petrol,petrol
16393,1029440,,11091,Petrol,petrol
16394,1021056,,11113,Petrol,petrol
16395,1026933,,MISSING,MISSING CAR CODE,
16396,1014739,,12180,Petrol,petrol
16397,967450,,11386,Petrol,petrol
16398,987088,,MISSING,MISSING CAR CODE,
16399,991330,,10777,Petrol,petrol
16400,972181,,MISSING,MISSING CAR CODE,
16401,1012268,,MISSING,MISSING CAR CODE,
16402,1020307,,MISSING,MISSING CAR CODE,
16403,1027083,,10282,Petrol,petrol
16404,1001163,,MISSING,MISSING CAR CODE,
16405,1017767,,10685,Petrol,petrol
16406,1000339,,10606,Petrol,petrol
16407,1023707,,11113,Petrol,petrol
16408,1017795,,10381,Petrol,petrol
16409,849126,,MISSING,MISSING CAR CODE,
16410,1014510,diesel,10862,Diesel (Euro V),diesel
16411,1017440,,11961,Petrol,petrol
16412,1024475,,10080,Petrol,petrol
16413,1030426,,11927,Petrol,petrol
16414,1014344,,MISSING,MISSING CAR CODE,
16415,1029707,petrol-electric,MISSING,MISSING CAR CODE,
16416,1019051,electric,MISSING,MISSING CAR CODE,
16417,965698,diesel,10438,Diesel (Euro VI),diesel
16418,1023970,,11322,Petrol,petrol
16419,1025063,,10778,Petrol,petrol
16420,949515,diesel,11637,Diesel (Euro VI),diesel
16421,1023512,,12112,Petrol,petrol
16422,1027179,,10503,Petrol,petrol
16423,1007020,,MISSING,MISSING CAR CODE,
16424,1011172,,10732,Petrol,petrol
16425,973964,petrol-electric,MISSING,MISSING CAR CODE,
16426,1017898,petrol-electric,11981,Petrol-Electric,petrol-electric
16427,952132,diesel,11985,Diesel (Euro V),diesel
16428,1018229,,11578,Petrol,petrol
16429,1027873,diesel,10575,Petrol,petrol
16430,1022993,,11775,Petrol,petrol
16431,1028785,,10032,Petrol,petrol
16432,1022867,,10928,Petrol,petrol
16433,1022278,,11578,Petrol,petrol
16434,1021709,,11643,Petrol,petrol
16435,1007798,,10456,Petrol,petrol
16436,1023383,,11832,Petrol,petrol
16437,1024722,,10749,Petrol,petrol
16438,1029210,petrol-electric,12894,Petrol-Electric,petrol-electric
16439,1028089,petrol-electric,MISSING,MISSING CAR CODE,
16440,979577,,11971,Petrol,petrol
16441,1013343,,MISSING,MISSING CAR CODE,
16442,1014073,diesel,MISSING,MISSING CAR CODE,
16443,1031215,diesel,MISSING,MISSING CAR CODE,
16444,1010196,,11543,Petrol,petrol
16445,1014913,,11195,Petrol,petrol
16446,995196,,11578,Petrol,petrol
16447,1021714,diesel,10876,Petrol,petrol
16448,1027297,,10832,Petrol,petrol
16449,945616,,10685,Petrol,petrol
16450,1024873,,10398,Petrol,petrol
16451,1029697,,10207,Petrol,petrol
16452,961508,,MISSING,MISSING CAR CODE,
16453,1022853,,11721,Petrol,petrol
16454,977879,,10128,Petrol,petrol
16455,1001988,,MISSING,MISSING CAR CODE,
16456,1025519,,MISSING,MISSING CAR CODE,
16457,1012139,,MISSING,MISSING CAR CODE,
16458,953534,,10725,Petrol,petrol
16459,1017643,,10778,Petrol,petrol
16460,1007931,,11474,Petrol,petrol
16461,1000544,,11448,Petrol,petrol
16462,999189,,12404,Petrol,petrol
16463,990587,diesel,12420,Diesel (Euro VI),diesel
16464,1013856,,11341,Petrol,petrol
16465,1023514,,10925,Petrol,petrol
16466,1025118,,11448,Petrol,petrol
16467,1020715,petrol-electric,12003,Petrol-Electric,petrol-electric
16468,1020693,,10456,Petrol,petrol
16469,1016932,,10575,Petrol,petrol
16470,1020271,diesel,MISSING,MISSING CAR CODE,
16471,988313,,11643,Petrol,petrol
16472,1030630,,10502,Petrol,petrol
16473,1027646,,10356,Petrol,petrol
16474,1005860,,11739,Petrol,petrol
16475,1010387,,MISSING,MISSING CAR CODE,
16476,1020442,,11543,Petrol,petrol
16477,1002209,,11740,Petrol,petrol
16478,1024965,,10356,Petrol,petrol
16479,975964,,MISSING,MISSING CAR CODE,
16480,1004396,,11000,Petrol,petrol
16481,1013030,,10547,Petrol,petrol
16482,1021703,,10381,Petrol,petrol
16483,1020034,,10769,Petrol,petrol
16484,1020604,,MISSING,MISSING CAR CODE,
16485,1024801,diesel,11603,Petrol,petrol
16486,1024922,,10847,Petrol,petrol
16487,1024580,petrol,MISSING,MISSING CAR CODE,
16488,1002059,,MISSING,MISSING CAR CODE,
16489,1028136,petrol,11795,Petrol,petrol
16490,981240,,10270,Petrol,petrol
16491,1011277,,10131,Petrol,petrol
16492,1020702,,11469,Petrol,petrol
16493,1028714,,10187,Petrol,petrol
16494,1019078,,11641,Petrol,petrol
16495,967369,electric,12289,Electric,electric
16496,1024635,,11491,Petrol,petrol
16497,1011625,diesel,MISSING,MISSING CAR CODE,
16498,1025074,,10526,Petrol,petrol
16499,1030622,petrol-electric,11452,Petrol,petrol
16500,931805,,11602,Petrol,petrol
16501,1024901,,11790,Petrol,petrol
16502,991455,,10547,Petrol,petrol
16503,1018279,,11503,Petrol,petrol
16504,1022325,,11306,Petrol,petrol
16505,1008824,,11491,Petrol,petrol
16506,1030575,,10685,Petrol,petrol
16507,999359,,10758,Petrol,petrol
16508,1020313,,10526,Petrol,petrol
16509,980934,diesel,11536,Diesel (Euro VI),diesel
16510,1021310,,10742,Petrol,petrol
16511,948422,,10732,Petrol,petrol
16512,1022827,,12396,Petrol,petrol
16513,992828,,11056,Petrol,petrol
16514,1021498,,10503,Petrol,petrol
16515,1027298,,12268,Petrol,petrol
16516,997185,,11531,Petrol,petrol
16517,1023387,,11745,Petrol,petrol
16518,995913,,11000,Petrol,petrol
16519,971514,,10097,Petrol,petrol
16520,1010421,,11704,Petrol,petrol
16521,967456,diesel,11572,Diesel (Euro VI),diesel
16522,1022328,,12255,Petrol,petrol
16523,1030653,,10725,Petrol,petrol
16524,1029408,,10599,Petrol,petrol
16525,1022436,,MISSING,MISSING CAR CODE,
16526,1012656,diesel,11637,Diesel (Euro VI),diesel
16527,1010012,,11446,Petrol,petrol
16528,982102,,11055,Petrol,petrol
16529,1001602,diesel,MISSING,MISSING CAR CODE,
16530,1018152,diesel,MISSING,MISSING CAR CODE,
16531,1026006,,11306,Petrol,petrol
16532,1004301,,10180,Petrol,petrol
16533,995076,,MISSING,MISSING CAR CODE,
16534,913572,,10270,Petrol,petrol
16535,1004373,,MISSING,MISSING CAR CODE,
16536,1011868,,10282,Petrol,petrol
16537,1031140,,11322,Petrol,petrol
16538,1023650,,10356,Petrol,petrol
16539,1006738,,10464,Petrol,petrol
16540,1018324,,10832,Petrol,petrol
16541,991506,,MISSING,MISSING CAR CODE,
16542,1026494,,11543,Petrol,petrol
16543,974159,,10702,Petrol,petrol
16544,1023825,,MISSING,MISSING CAR CODE,
16545,1003650,,MISSING,MISSING CAR CODE,
16546,1007824,,11015,Petrol,petrol
16547,997181,,12209,Petrol,petrol
16548,1028191,,11640,Petrol,petrol
16549,1022398,,10810,Petrol,petrol
16550,1023436,,12492,Petrol,petrol
16551,777830,,10876,Petrol,petrol
16552,1021571,,11875,Petrol,petrol
16553,980051,,10147,Petrol,petrol
16554,1016278,,MISSING,MISSING CAR CODE,
16555,996326,diesel,MISSING,MISSING CAR CODE,
16556,1000201,diesel,10596,Diesel (Euro V),diesel
16557,1024637,,11125,Petrol,petrol
16558,1027107,,10005,Petrol,petrol
16559,1002124,petrol-electric,11981,Petrol-Electric,petrol-electric
16560,1025776,,12168,Petrol,petrol
16561,1018870,,10417,Petrol,petrol
16562,1020794,,11446,Petrol,petrol
16563,989410,,11322,Petrol,petrol
16564,937581,diesel,MISSING,MISSING CAR CODE,
16565,1030604,,11386,Petrol,petrol
16566,1025279,,11144,Petrol,petrol
16567,1019383,,11125,Petrol,petrol
16568,1012851,,11832,Petrol,petrol
16569,1025565,,10207,Petrol,petrol
16570,1028130,,10758,Petrol,petrol
16571,1028642,,MISSING,MISSING CAR CODE,
16572,1030837,,10544,Petrol,petrol
16573,993739,,11260,Petrol,petrol
16574,977990,,MISSING,MISSING CAR CODE,
16575,1027012,diesel,MISSING,MISSING CAR CODE,
16576,1020408,,MISSING,MISSING CAR CODE,
16577,1018353,,11474,Petrol,petrol
16578,1017044,,10365,Petrol,petrol
16579,1009184,diesel,11778,Diesel (Euro V),diesel
16580,1018855,diesel,12020,Petrol,petrol
16581,1026111,diesel,11536,Diesel (Euro VI),diesel
16582,985443,,11113,Petrol,petrol
16583,1008946,diesel,10596,Diesel (Euro V),diesel
16584,1005157,,MISSING,MISSING CAR CODE,
16585,1029756,,10488,Petrol,petrol
16586,997167,petrol-electric,MISSING,MISSING CAR CODE,
16587,1022662,,12674,Petrol,petrol
16588,1020606,,MISSING,MISSING CAR CODE,
16589,1027061,,11846,Petrol,petrol
16590,1027029,,10139,Petrol,petrol
16591,1025851,,11610,Petrol,petrol
16592,1018851,,10572,Petrol,petrol
16593,1027602,petrol-electric,12003,Petrol-Electric,petrol-electric
16594,1022344,,11806,Petrol,petrol
16595,1029877,,11531,Petrol,petrol
16596,1013286,,11449,Petrol,petrol
16597,1024257,,11578,Petrol,petrol
16598,1021758,,12265,Petrol,petrol
16599,986898,,10180,Petrol,petrol
16600,996263,,11553,Petrol,petrol
16601,1025249,diesel,11536,Diesel (Euro VI),diesel
16602,1029703,,10128,Petrol,petrol
16603,1024658,,12334,Petrol,petrol
16604,1020094,,MISSING,MISSING CAR CODE,
16605,1020321,,10282,Petrol,petrol
16606,1009750,,12020,Petrol,petrol
16607,1030206,,11000,Petrol,petrol
16608,1021230,,10413,Petrol,petrol
16609,997453,,MISSING,MISSING CAR CODE,
16610,1013608,,11031,Petrol,petrol
16611,1011245,petrol-electric,MISSING,MISSING CAR CODE,
16612,987301,,11619,Petrol,petrol
16613,1028183,petrol-electric,11855,Petrol-Electric,petrol-electric
16614,1024920,,MISSING,MISSING CAR CODE,
16615,1019668,,10464,Petrol,petrol
16616,991496,,11531,Petrol,petrol
16617,983017,,11610,Petrol,petrol
16618,1028582,diesel,10596,Diesel (Euro V),diesel
16619,1029202,diesel,11536,Diesel (Euro VI),diesel
16620,1014049,diesel,MISSING,MISSING CAR CODE,
16621,1002576,,11677,Petrol,petrol
16622,1020796,petrol-electric,11571,Petrol-Electric,petrol-electric
16623,1030749,,11578,Petrol,petrol
16624,1009733,,10180,Petrol,petrol
16625,1007698,,11375,Petrol,petrol
16626,998493,petrol-electric,MISSING,MISSING CAR CODE,
16627,1006773,,11055,Petrol,petrol
16628,976008,diesel,MISSING,MISSING CAR CODE,
16629,1022961,,MISSING,MISSING CAR CODE,
16630,1009591,,MISSING,MISSING CAR CODE,
16631,1028875,,10684,Petrol,petrol
16632,994118,,11491,Petrol,petrol
16633,1005701,,11306,Petrol,petrol
16634,1018862,diesel,12420,Diesel (Euro VI),diesel
16635,1030951,,MISSING,MISSING CAR CODE,
16636,983735,,11846,Petrol,petrol
16637,1000959,,10007,Petrol,petrol
16638,1019665,,10385,Petrol,petrol
16639,1030362,,MISSING,MISSING CAR CODE,
16640,1002532,,12492,Petrol,petrol
16641,1026621,,11543,Petrol,petrol
16642,1013964,,10778,Petrol,petrol
16643,1004449,,11573,Petrol,petrol
16644,1014769,,MISSING,MISSING CAR CODE,
16645,1013231,,12560,Petrol,petrol
16646,984544,,MISSING,MISSING CAR CODE,
16647,1024454,diesel,11536,Diesel (Euro VI),diesel
16648,1025615,,11503,Petrol,petrol
16649,1030410,,10782,Petrol,petrol
16650,1010157,,MISSING,MISSING CAR CODE,
16651,1002646,,12049,Petrol,petrol
16652,994233,petrol,MISSING,MISSING CAR CODE,
16653,1016501,,10778,Petrol,petrol
16654,1020807,,10314,Petrol,petrol
16655,999545,,MISSING,MISSING CAR CODE,
16656,1023148,,11195,Petrol,petrol
16657,1019783,petrol,MISSING,MISSING CAR CODE,
16658,971323,,11113,Petrol,petrol
16659,1002275,,MISSING,MISSING CAR CODE,
16660,1022726,,10356,Petrol,petrol
16661,1016336,petrol-electric,11596,Petrol-Electric,petrol-electric
16662,1030276,,10031,Petrol,petrol
16663,995618,diesel,10596,Diesel (Euro V),diesel
16664,996179,diesel,MISSING,MISSING CAR CODE,
16665,1019395,,11503,Petrol,petrol
16666,975355,,10797,Petrol,petrol
16667,1028633,,10778,Petrol,petrol
16668,995751,,11260,Petrol,petrol
16669,1018980,petrol-electric,MISSING,MISSING CAR CODE,
16670,1018086,,11474,Petrol,petrol
16671,1005402,,10296,Petrol,petrol
16672,1023755,,MISSING,MISSING CAR CODE,
16673,1025067,,MISSING,MISSING CAR CODE,
16674,1018891,petrol-electric,12033,Petrol,petrol
16675,896276,diesel,MISSING,MISSING CAR CODE,
16676,1021475,,MISSING,MISSING CAR CODE,
16677,1031029,,10417,Petrol,petrol
16678,1029198,diesel,11536,Diesel (Euro VI),diesel
16679,1024910,,10526,Petrol,petrol
16680,1020438,,11503,Petrol,petrol
16681,1014424,,10572,Petrol,petrol
16682,994712,,10732,Petrol,petrol
16683,992883,,10575,Petrol,petrol
16684,1014468,,MISSING,MISSING CAR CODE,
16685,1026458,petrol-electric,12033,Petrol,petrol
16686,1024667,,10028,Petrol,petrol
16687,1006886,,10721,Petrol,petrol
16688,1002457,,11342,Petrol,petrol
16689,1016125,diesel,11725,Diesel (Euro VI),diesel
16690,1026890,,12218,Petrol,petrol
16691,1030270,,10464,Petrol,petrol
16692,1026551,,MISSING,MISSING CAR CODE,
16693,1020495,,MISSING,MISSING CAR CODE,
16694,1029334,,MISSING,MISSING CAR CODE,
16695,1028577,,11735,Petrol,petrol
16696,1004873,,10927,Petrol,petrol
16697,1012190,,11578,Petrol,petrol
16698,1027989,,MISSING,MISSING CAR CODE,
16699,1028920,,10268,Petrol,petrol
16700,996071,,11113,Petrol,petrol
16701,1019246,,10738,Petrol,petrol
16702,1023370,,MISSING,MISSING CAR CODE,
16703,1029398,,10184,Petrol,petrol
16704,988420,,10381,Petrol,petrol
16705,1017188,,10356,Petrol,petrol
16706,1024180,diesel,MISSING,MISSING CAR CODE,
16707,1015833,,10526,Petrol,petrol
16708,1027589,,11611,Petrol,petrol
16709,1018721,,11341,Petrol,petrol
16710,1025224,,10180,Petrol,petrol
16711,996633,,12230,Petrol,petrol
16712,1017443,,11745,Petrol,petrol
16713,1023559,diesel,12065,Diesel (Euro VI),diesel
16714,1018543,,MISSING,MISSING CAR CODE,
16715,1027737,petrol,MISSING,MISSING CAR CODE,
16716,1013153,,10713,Petrol,petrol
16717,1026026,,MISSING,MISSING CAR CODE,
16718,1027018,,11120,Petrol,petrol
16719,1024875,diesel,12610,Diesel (Euro VI),diesel
16720,988584,,12128,Petrol,petrol
16721,1000072,electric,MISSING,MISSING CAR CODE,
16722,1021746,,10656,Petrol,petrol
16723,1023691,,10742,Petrol,petrol
16724,1028663,,11419,Petrol,petrol
16725,992344,,11262,Petrol,petrol
16726,1026499,petrol,11795,Petrol,petrol
16727,1023397,,10093,Petrol,petrol
16728,1027268,,10381,Petrol,petrol
16729,1023225,,11125,Petrol,petrol
16730,999664,,10820,Petrol,petrol
16731,1019548,diesel,MISSING,MISSING CAR CODE,
16732,1013769,,MISSING,MISSING CAR CODE,
16733,994546,,11341,Petrol,petrol
16734,1010767,,MISSING,MISSING CAR CODE,
16735,1005086,,10271,Petrol,petrol
16736,1006411,,MISSING,MISSING CAR CODE,
16737,987892,,11503,Petrol,petrol
16738,1026896,,10381,Petrol,petrol
16739,948034,,MISSING,MISSING CAR CODE,
16740,1026103,,MISSING,MISSING CAR CODE,
16741,991519,,11740,Petrol,petrol
16742,1006716,petrol-electric,11578,Petrol,petrol
16743,1006286,diesel,MISSING,MISSING CAR CODE,
16744,1027614,,11503,Petrol,petrol
16745,984046,petrol,12237,Petrol,petrol
16746,1027459,,12323,Petrol,petrol
16747,1019721,,10702,Petrol,petrol
16748,984916,petrol-electric,12114,Petrol-Electric,petrol-electric
16749,1025117,,MISSING,MISSING CAR CODE,
16750,996485,,11745,Petrol,petrol
16751,1017198,,11543,Petrol,petrol
16752,1027541,,10769,Petrol,petrol
16753,982435,,MISSING,MISSING CAR CODE,
16754,1001383,,11623,Petrol,petrol
16755,986446,,11448,Petrol,petrol
16756,1022848,,11349,Petrol,petrol
16757,1008439,,10017,Petrol,petrol
16758,1005091,,MISSING,MISSING CAR CODE,
16759,1025452,,11341,Petrol,petrol
16760,980213,diesel,MISSING,MISSING CAR CODE,
16761,1017985,,11448,Petrol,petrol
16762,1018995,,10314,Petrol,petrol
16763,1007170,diesel,MISSING,MISSING CAR CODE,
16764,994415,,10778,Petrol,petrol
16765,1020502,petrol-electric,11557,Petrol-Electric,petrol-electric
16766,1028093,,10488,Petrol,petrol
16767,991336,petrol-electric,12568,Petrol-Electric,petrol-electric
16768,1022218,diesel,MISSING,MISSING CAR CODE,
16769,993411,,10207,Petrol,petrol
16770,1010820,,11466,Petrol,petrol
16771,1031155,,10180,Petrol,petrol
16772,991986,,11835,Petrol,petrol
16773,1011431,,11610,Petrol,petrol
16774,994332,,10544,Petrol,petrol
16775,1029262,petrol,MISSING,MISSING CAR CODE,
16776,1017202,,11745,Petrol,petrol
16777,1015422,,11466,Petrol,petrol
16778,978067,diesel,12610,Diesel (Euro VI),diesel
16779,1030181,,11608,Petrol,petrol
16780,1027041,petrol-electric,11898,Petrol-Electric,petrol-electric
16781,1021099,,MISSING,MISSING CAR CODE,
16782,1019473,,MISSING,MISSING CAR CODE,
16783,1023742,,11850,Petrol,petrol
16784,1029166,,MISSING,MISSING CAR CODE,
16785,1017714,,10240,Petrol,petrol
16786,1005265,diesel,MISSING,MISSING CAR CODE,
16787,1029464,,MISSING,MISSING CAR CODE,
16788,1017727,,11503,Petrol,petrol
16789,1031325,,MISSING,MISSING CAR CODE,
16790,1029937,,11701,Petrol,petrol
16791,971833,,11306,Petrol,petrol
16792,1027590,diesel,MISSING,MISSING CAR CODE,
16793,1025568,,10282,Petrol,petrol
16794,1006301,diesel,11536,Diesel (Euro VI),diesel
16795,1019755,,MISSING,MISSING CAR CODE,
16796,1026118,diesel,11727,Diesel (Euro V),diesel
16797,1030870,,MISSING,MISSING CAR CODE,
16798,1028546,,MISSING,MISSING CAR CODE,
16799,1023308,,11832,Petrol,petrol
16800,1029640,,10547,Petrol,petrol
16801,1012580,,11530,Petrol,petrol
16802,961851,petrol-electric,11787,Petrol-Electric,petrol-electric
16803,1023000,,MISSING,MISSING CAR CODE,
16804,971254,,11779,Petrol,petrol
16805,1018814,,11731,Petrol,petrol
16806,1009115,,11832,Petrol,petrol
16807,987939,,11000,Petrol,petrol
16808,975700,petrol-electric,12423,Petrol-Electric,petrol-electric
16809,1025061,,10207,Petrol,petrol
16810,1006518,,11474,Petrol,petrol
16811,1028622,,11447,Petrol,petrol
16812,1019100,,MISSING,MISSING CAR CODE,
16813,959379,,12331,Petrol,petrol
16814,1009937,,10397,Petrol,petrol
16815,1017594,,11449,Petrol,petrol
16816,1028660,,11032,Petrol,petrol
16817,1030522,petrol-electric,12219,Petrol-Electric,petrol-electric
16818,1025502,,10360,Petrol,petrol
16819,998847,diesel,11725,Diesel (Euro VI),diesel
16820,1029732,,11503,Petrol,petrol
16821,1010173,,10482,Petrol,petrol
16822,1028905,,MISSING,MISSING CAR CODE,
16823,1025208,petrol-electric,12212,Petrol-Electric,petrol-electric
16824,1021720,,MISSING,MISSING CAR CODE,
16825,1027389,,10398,Petrol,petrol
16826,1003654,petrol-electric,11981,Petrol-Electric,petrol-electric
16827,1003537,,10778,Petrol,petrol
16828,1024389,,12265,Petrol,petrol
16829,984266,,10751,Petrol,petrol
16830,1029427,,MISSING,MISSING CAR CODE,
16831,1025211,,10183,Petrol,petrol
16832,1031299,,11578,Petrol,petrol
16833,1021443,diesel,MISSING,MISSING CAR CODE,
16834,1026792,,10526,Petrol,petrol
16835,1024968,,10150,Petrol,petrol
16836,1026495,,10180,Petrol,petrol
16837,1007436,,10526,Petrol,petrol
16838,1020256,,MISSING,MISSING CAR CODE,
16839,1015981,,12334,Petrol,petrol
16840,997152,,10540,Petrol,petrol
16841,1017830,diesel,MISSING,MISSING CAR CODE,
16842,1027886,,12117,Petrol,petrol
16843,1019932,,11015,Petrol,petrol
16844,1027011,,12674,Petrol,petrol
16845,1016330,,12405,Petrol,petrol
16846,1029104,diesel,11270,Diesel (Euro V),diesel
16847,1015699,,MISSING,MISSING CAR CODE,
16848,961229,,11134,Petrol,petrol
16849,1030186,,11579,Petrol,petrol
16850,999439,petrol-electric,11981,Petrol-Electric,petrol-electric
16851,1030934,,10365,Petrol,petrol
16852,1004639,,MISSING,MISSING CAR CODE,
16853,1024352,,MISSING,MISSING CAR CODE,
16854,1013467,,11832,Petrol,petrol
16855,1007599,,11435,Petrol,petrol
16856,1009077,,12255,Petrol,petrol
16857,933889,,12390,Petrol,petrol
16858,998615,,10758,Petrol,petrol
16859,1024059,,11503,Petrol,petrol
16860,1013456,,10972,Petrol,petrol
16861,1029569,,MISSING,MISSING CAR CODE,
16862,1014057,,11832,Petrol,petrol
16863,1022019,,10778,Petrol,petrol
16864,1017940,,11676,Petrol,petrol
16865,1020907,,MISSING,MISSING CAR CODE,
16866,1020575,,11904,Petrol,petrol
16867,1020622,,12033,Petrol,petrol
16868,979573,,MISSING,MISSING CAR CODE,
16869,1002169,petrol-electric,11094,Petrol-Electric,petrol-electric
16870,996337,petrol,10862,Diesel (Euro V),diesel
16871,1031212,petrol-electric,11503,Petrol,petrol
16872,1015769,,11075,Petrol,petrol
16873,1019990,,11875,Petrol,petrol
